chrom,chromStart,chromEnd,score,strand,position,543_A03,543_A06,543_A07,543_A08,543_A09,543_A10,name
5,112043218,112051904,500,-,7809,42,45,88,55,60,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7810,41,45,88,53,60,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7811,41,45,88,55,61,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7812,40,43,90,55,63,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7813,39,42,92,57,63,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7814,40,42,88,57,63,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7815,40,42,91,56,63,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7816,40,44,95,58,64,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7817,40,45,95,60,64,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7818,42,47,96,57,64,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7819,42,47,96,56,65,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7820,44,48,97,56,68,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7821,44,47,97,56,67,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7822,46,47,98,56,68,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7823,48,47,100,56,69,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7824,48,47,104,57,69,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7825,48,47,102,57,70,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7826,47,49,102,59,72,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7827,50,50,102,59,73,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7828,52,49,104,63,73,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7829,52,49,107,64,76,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7830,51,50,107,64,77,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7831,49,49,104,64,77,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7832,53,50,104,64,78,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7833,54,52,103,64,76,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7834,53,53,104,64,76,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7835,54,56,104,65,77,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7836,56,57,106,62,78,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7837,56,58,111,64,76,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7838,56,60,115,64,79,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7839,61,59,117,65,80,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7840,61,60,116,68,81,92,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7841,65,61,119,67,80,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7842,67,60,121,64,80,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7843,71,60,123,66,80,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7844,71,57,124,66,81,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7845,71,58,125,68,80,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7846,71,59,127,68,81,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7847,73,60,127,68,81,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7848,73,60,134,69,80,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7849,73,60,132,69,80,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7850,72,60,137,69,78,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7851,73,59,137,69,78,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7852,72,59,137,70,78,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7853,71,60,137,71,78,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7854,73,60,138,72,78,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7855,73,61,138,71,79,101,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7856,73,62,139,71,78,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7857,75,59,141,74,78,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7858,75,61,149,79,79,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7859,76,61,152,80,79,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7860,77,61,153,80,78,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7861,79,59,155,82,79,105,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7862,81,59,159,82,81,107,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7863,85,62,156,81,82,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7864,86,65,159,84,83,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7865,86,65,162,85,81,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7866,89,66,163,85,80,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7867,89,65,163,84,81,115,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7868,89,65,162,84,78,118,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7869,89,65,163,84,78,119,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7870,88,66,169,84,78,119,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7871,88,68,167,85,79,121,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7872,88,69,168,89,80,122,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7873,90,70,173,94,81,125,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7874,92,69,180,94,80,125,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7875,91,68,183,94,80,123,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7876,91,68,183,96,82,124,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7877,92,68,183,97,82,123,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7878,92,70,186,97,81,121,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7879,92,71,185,98,81,122,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7880,92,68,186,98,81,120,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7881,92,69,186,99,80,120,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7882,93,70,186,99,82,120,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7883,92,72,182,100,79,120,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7884,92,74,183,101,79,119,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7885,94,75,189,101,81,119,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7886,95,77,192,104,84,117,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7887,99,77,193,106,84,118,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7888,100,77,198,105,84,117,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7889,100,77,197,109,85,114,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7890,103,79,200,110,85,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7891,103,79,196,108,85,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7892,102,80,198,108,86,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7893,102,81,198,108,86,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7894,102,81,199,107,86,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7895,102,83,203,104,85,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7896,104,83,202,104,84,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7897,102,83,202,108,85,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7898,101,85,202,108,85,112,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7899,101,86,202,106,85,113,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7900,102,85,202,105,82,111,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7901,103,85,201,104,82,108,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7902,103,85,200,104,83,108,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7903,103,85,201,104,83,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7904,104,82,202,101,83,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7905,105,82,200,101,83,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7906,105,82,199,100,83,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7907,104,84,200,101,82,110,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7908,101,85,200,100,79,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7909,101,84,199,102,81,109,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7910,103,85,197,101,78,106,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7911,103,86,197,101,77,104,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7912,103,87,197,99,76,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7913,103,87,194,99,74,103,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7914,104,87,191,98,74,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7915,103,87,193,98,74,99,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7916,103,88,190,98,71,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7917,103,88,189,97,70,102,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7918,108,89,189,94,72,100,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7919,106,88,192,97,73,96,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7920,106,89,194,99,73,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7921,104,89,192,101,72,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7922,104,90,192,102,73,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7923,104,91,191,102,73,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7924,102,90,194,102,73,98,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7925,102,90,190,101,76,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7926,102,90,190,101,77,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7927,105,88,195,103,75,97,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7928,102,87,196,103,74,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7929,101,87,194,101,74,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7930,101,87,191,99,71,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7931,102,86,190,99,70,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7932,102,86,191,99,69,94,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7933,99,87,191,101,68,93,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7934,99,84,192,101,68,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7935,99,83,192,100,68,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7936,97,82,192,99,67,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7937,95,81,195,99,67,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7938,95,80,192,98,67,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7939,96,79,188,99,63,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7940,91,79,183,98,62,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7941,91,77,185,95,64,88,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7942,87,76,182,95,62,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7943,85,76,180,95,63,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7944,82,78,182,95,63,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7945,82,78,181,95,64,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7946,83,77,180,94,65,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7947,83,78,181,94,64,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7948,82,78,184,95,64,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7949,82,80,178,94,68,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7950,82,81,179,94,71,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7951,85,81,176,94,71,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7952,83,80,176,92,71,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7953,82,80,176,91,71,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7954,82,79,173,90,71,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7955,81,79,173,90,71,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7956,81,78,173,90,71,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7957,80,79,171,89,70,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7958,78,79,169,88,72,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7959,81,78,157,83,71,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7960,80,80,155,81,71,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7961,80,79,155,81,71,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7962,78,80,152,79,71,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7963,76,82,148,79,68,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7964,72,79,151,78,70,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7965,71,77,152,75,69,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7966,71,76,147,75,69,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7967,67,75,147,75,70,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7968,66,76,148,75,71,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7969,66,76,148,78,72,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7970,66,76,147,78,75,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7971,65,75,141,78,75,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7972,65,72,143,77,74,59,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7973,65,71,142,74,75,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7974,63,71,137,69,74,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7975,63,72,130,69,73,56,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7976,63,72,127,69,74,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7977,63,71,127,67,72,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7978,62,71,126,69,69,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7979,62,70,122,68,69,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7980,62,69,122,67,69,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7981,62,69,125,68,69,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7982,61,67,125,66,69,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7983,63,67,127,67,68,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7984,65,65,126,68,69,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7985,64,63,129,67,68,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7986,62,62,126,67,65,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7987,61,59,123,64,62,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7988,57,58,122,62,62,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7989,56,58,118,62,63,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7990,57,58,127,58,62,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7991,54,56,121,57,63,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7992,56,55,120,56,63,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7993,58,54,118,56,65,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7994,57,54,121,56,65,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7995,58,55,120,56,65,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7996,59,52,116,56,66,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7997,56,54,118,57,67,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7998,56,54,118,53,67,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,7999,56,52,119,51,69,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8000,55,50,120,51,69,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8001,52,53,122,52,70,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8002,53,53,121,52,70,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8003,52,53,122,53,68,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8004,54,53,126,52,70,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8005,53,54,121,52,73,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8006,52,55,123,56,74,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8007,52,55,123,57,74,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8008,52,54,124,57,74,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8009,52,53,124,57,78,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8010,52,53,124,53,78,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8011,50,53,124,53,79,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8012,50,53,131,55,79,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8013,50,53,132,56,79,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8014,50,54,134,58,79,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8015,49,55,134,60,80,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8016,49,56,133,62,80,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8017,49,56,133,61,80,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8018,49,55,132,61,80,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8019,44,55,133,61,79,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8020,44,56,130,58,82,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8021,44,56,131,57,81,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8022,45,56,136,55,80,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8023,45,55,138,55,79,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8024,44,55,137,56,79,52,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8025,44,56,132,56,78,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8026,46,56,133,57,79,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8027,46,56,134,58,77,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8028,43,56,130,55,80,53,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8029,47,58,129,57,81,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8030,48,59,133,58,83,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8031,48,59,133,58,85,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8032,47,60,137,59,85,58,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,8033,47,61,143,63,85,57,APC:ENST00000457016:ENSE00000972230
